source,target,content,timestamp,comment_id
user_Tamara Alshaer,video_1132907236507746304,broadway edits☾,2014-11-26T14:13:15.000000,1132907236507746304_1149394407183794176
user_Pedro,video_1165506062229676032,Fabiola muy ciertoo,2015-01-10T17:11:21.000000,1165506062229676032_1165746680675938304
user_Pedro,video_998151007915950080,Jillyboo Infinity hoe shut the fuck up your like 8 and Terrio is only 7 so your like a year older than him,2013-11-07T02:25:21.000000,998151007915950080_1010059317246136320
user_DarkestXxXRainbow,video_1008804987607896064,But love the DEVIL😈,2015-02-10T04:43:26.000000,1008804987607896064_1176792487415738368
user_Epic Red Soldier,video_1036776803483684864,Andy Huynh and pretty much everyone on vine will too.,2014-01-24T21:43:19.000000,1036776803483684864_1038616983765413888
user_Epic Red Soldier,video_1115144120886087680,That's just wrong,2014-08-29T18:11:38.000000,1115144120886087680_1117201878560747520
user_Epic Red Soldier,video_975533569261043712,Jarr Jarr Magics not fake. It's mysterious.,2014-02-11T03:15:00.000000,975533569261043712_1044861049733849088
user_Xavier Pateli,video_1149143832555147264,Justin u suck,2014-11-25T22:50:26.000000,1149143832555147264_1149162174795665408
user_{Crazy Me},video_1164855192760602624,She more like evil for freaking messing with my feelsRiot Society,2015-02-22T20:07:22.000000,1164855192760602624_1181373657818296320
user_{Crazy Me},video_1170976393530941440,Can she not¥DopeSports¥ 😫😍,2015-01-25T22:33:17.000000,1170976393530941440_1171263516603482112
user_Brandon legion fury,video_993316994789093376,Dang i spellt it wrong,2013-11-24T06:36:58.000000,993316994789093376_1016283235010981888
user_Sabinaboykin,video_1148850447302692864,People need stop using violence to get there point through.violence is what got us here.U can't fix violence w/ violence,2014-11-25T06:21:17.000000,1148850447302692864_1148913247089762304
user_michela,video_1127822026334154752,maleka marcotte,2014-12-20T03:51:00.000000,1127822026334154752_1157935122373378048
user_michela,video_1172688614447071232,"maleka marcotte, teodora",2015-01-30T00:51:32.000000,1172688614447071232_1172747859909595136
user_△Yamada▲ (stalkerbuddieRM),video_1008804987607896064,Same here😂 (NightRaid)Anime_life™,2015-02-15T13:46:53.000000,1008804987607896064_1178741189973852160
user_Drew Johnson,video_1056767045251080192,Uncle Drew,2014-03-16T01:43:42.000000,1056767045251080192_1056796870355648512
user_Drew Johnson,video_1149544187516035072,Nowahtheman white ppl,2014-11-30T10:27:57.000000,1149544187516035072_1150787259193614336
user_Juglin Fuh Nuthin,video_1157541403673403392,graduate high school or atleast take a few college courses before your dumbass starts spewing bullshit,2015-02-23T21:05:27.000000,1157541403673403392_1181750660782604288
user_KalaniBallFree,video_1147214053744226304,Jenna Drouin I know of them and they are amazing👍,2014-11-20T15:28:01.000000,1147214053744226304_1147238895596040192
user_Tyler,video_1007133962444914688,The guy had a gun and gave it to the dancer,2013-12-19T15:51:22.000000,1007133962444914688_1025482451222683648
user_Tyler,video_1009707103394627584,Fuck ur videos!!,2013-11-17T22:45:57.000000,1009707103394627584_1013990370096324608
user_Tyler,video_1018345515672645632,Ethan Hess,2013-12-02T20:57:35.000000,1018345515672645632_1019398917772726272
user_Tyler,video_1025200529762304000,Jake Jennings,2013-12-30T18:10:10.000000,1025200529762304000_1029503644527198208
user_Tyler,video_1027437650183081984,STOP OMFG WHAT IS WRONG WITH YOU SLUT,2014-01-09T23:29:26.000000,1027437650183081984_1033207872928325632
user_Tyler,video_1050987543383937024,"Wish people would stop saying she's acting black because she's not, she's acting ghetto",2014-09-08T14:06:42.000000,1050987543383937024_1120764118010327040
user_Tyler,video_1051013843955957760,Jamilla Benton bisexual though ..,2014-03-01T01:15:19.000000,1051013843955957760_1051353912696832000
user_Tyler,video_1056767045251080192,DMV all day..if y'all don't understand go watch the wire lol,2014-03-21T16:57:17.000000,1056767045251080192_1058838720515551232
user_Tyler,video_1074565114495225856,Belle of Chernobyl,2014-06-02T07:51:09.000000,1074565114495225856_1085155596828917760
user_Tyler,video_1074582050805350400,Have to like ur own. Yea how's all that for a taste little kid,2014-05-04T09:19:02.000000,1074582050805350400_1074668465593446400
user_Tyler,video_1078788598574231552,She was in the navy I think please tell ma,2014-05-26T22:32:56.000000,1078788598574231552_1082840789790437376
user_Tyler,video_1101279017832968192,Sam is dead,2014-07-31T06:39:48.000000,1101279017832968192_1106518526837088256
user_Tyler,video_1137537063202222080,"iMACK_ATTACKit, Jamilla Benton",2014-10-25T04:11:40.000000,1137537063202222080_1137646603172511744
user_Tyler,video_1144054832739561472,😭😭😭😭😭🙏🙏,2014-11-14T06:04:05.000000,1144054832739561472_1144922648715972608
user_Tyler,video_1144141477287514112,Goddamn he tazed him,2014-11-14T19:01:05.000000,1144141477287514112_1145118186946371584
user_Tyler,video_1147397945940172800,Kristian Anderson,2015-02-06T03:56:19.000000,1147397945940172800_1175331076236091392
user_Tyler,video_1149761218580512768,Nice,2014-11-27T15:57:05.000000,1149761218580512768_1149782926532440064
user_Tyler,video_1153805453625622528,Lane Horton,2014-12-17T11:22:28.000000,1153805453625622528_1156961572221259776
user_Tyler,video_1161394357018984448,PANTHERSSSSS 🙌🙌🙌,2014-12-29T17:38:04.000000,1161394357018984448_1161404750244585472
user_Tyler,video_1166111009145245696,Bridgette Hahn,2015-02-21T03:23:46.000000,1166111009145245696_1180758703914283008
user_Tyler,video_1180304109229035520,Dope,2015-03-13T20:29:26.000000,1180304109229035520_1188264577105068032
user_Noella Sarai,video_1042152100458799104,Jake Haynes,2014-03-11T15:09:55.000000,1042152100458799104_1055187823764099072
user_Noella Sarai,video_1100181285881724928,Jake Haynes,2014-07-14T02:38:28.000000,1100181285881724928_1100297195946663936
user_$DP420,video_1111742426588270592,roll over be stepped on stripped of ur rights an be a slave it's up to each an ever person to decide,2014-08-18T19:54:41.000000,1111742426588270592_1113241544607019008
user_$DP420,video_1147331269718618112,wtf no way he better beat that shit. now we loosing our freedom off speech. fuck that almost time to revolt,2014-12-04T14:02:27.000000,1147331269718618112_1152290791310401536
user_Husna,video_1147214053744226304,One*,2014-12-07T19:59:51.000000,1147214053744226304_1153467900846313472
user_Katherine Renee,video_1045940810706726912,Jasmine Hartfield,2014-02-24T22:10:06.000000,1045940810706726912_1049857749581983744
user_Katherine Renee,video_1121212235147096064,"Darsha West, Dominique Sheppard",2014-09-11T01:50:03.000000,1121212235147096064_1121665895941718016
user_Colin,video_1014439802227286016,Penalty,2015-02-24T00:41:58.000000,1014439802227286016_1181805151334363136
user_Colin,video_1079941606209196032,Joey,2014-12-19T20:49:33.000000,1079941606209196032_1157829061205475328
user_Colin,video_1174178818253320192,You're so simple Cassidy Biersack.,2015-03-09T02:53:32.000000,1174178818253320192_1186549301611012096
user_Colin,video_993316994789093376,Funny,2014-03-24T03:53:22.000000,993316994789093376_1059728604822728704
user_Nikki M,video_1142295750332801024,Almost blew his goddamn head off but he fuckn Wit da right one,2014-11-07T01:57:02.000000,1142295750332801024_1142323761593663488
user_Tala,video_998151007915950080,And I'm srry for my language....but stop puttin people in a bad mood,2013-10-19T19:12:18.000000,998151007915950080_1003427354691145728
user_izzy,video_1050979346070077440,love ur moves!!😘😘 iAmMikoe can I come dance with you?? 👌 no really can I??❤️,2014-06-09T06:30:11.000000,1050979346070077440_1087671936684818432
user_izzy,video_1127876297960669184,Lana S,2014-09-28T23:41:27.000000,1127876297960669184_1128156516089012224
user_izzy,video_995662050179371008,So funny,2014-03-03T19:24:44.000000,995662050179371008_1052352848614526976
user_Neko_VinylDerp,video_1161761878444322816,Lol xD,2014-12-30T21:12:25.000000,1161761878444322816_1161821081389162496
user_Neko_VinylDerp,video_1175909985952190464,"first look, i blushed xDD",2015-02-13T23:20:04.000000,1175909985952190464_1178160658047557632
user_Pooja Patel,video_1066477558595461120,"✨✨✨🙏😄Hey guys, please check out my vines! It won't take even a minute, and you might like them!😄🙏✨✨✨",2014-04-11T21:58:00.000000,1066477558595461120_1066524544031961088
user_Pooja Patel,video_1075911890053615616,"✨✨ʜeʏ ɢuys,pƖeɑse cɧeck օuɬ ɬɧe ۷ines ɪ ɱɑɗe; iɬ'ℓℓ օƞℓყ Ɨɑĸe ɑ miɳuɬe & γօu ɱiցɧɬ Ɩiƙe ɬɧem😊✨✨",2014-05-26T00:51:09.000000,1075911890053615616_1082513185451696128
user_Niall's Princess☼,video_1177470110844268544,Harrys Ferns,2015-02-12T03:38:36.000000,1177470110844268544_1177500944632623104
user_Noxtron,video_1172089525221363712,Skillz,2015-03-25T07:44:29.000000,1172089525221363712_1192420728709218304
user_nemary & c.ronaldo,video_1135661876378783744,I. Hat bully,2014-10-19T17:35:31.000000,1135661876378783744_1135674572776390656
user_SAMMIEsosa45,video_1044413228903788544,😂😂😂,2014-02-10T12:24:41.000000,1044413228903788544_1044636991091888128
user_SAMMIEsosa45,video_1088167410106023936,😂😂,2014-06-15T04:43:38.000000,1088167410106023936_1089819448954785792
user_Niya,video_1111633371961946112,True n my eyes 😭😂,2014-08-14T12:27:38.000000,1111633371961946112_1111679489198661632
user_Niya,video_1152035731439788032,When he says that I can't breathe 😿,2014-12-08T23:31:31.000000,1152035731439788032_1153883554543984640
user_Sham Galam,video_1173871042415198208,@Halen Moore U stfu cuz their not good at all sports.,2015-03-10T01:11:58.000000,1173871042415198208_1186886129249853440
user_Sham Galam,video_1180304109229035520,Dope,2015-02-26T15:25:11.000000,1180304109229035520_1182752193368215552
user_Hayley,video_1052407693459476480,😂,2014-03-03T23:05:01.000000,1052407693459476480_1052408282759028736
user_Hayley,video_1161768321448910848,Allison Detwiler,2015-02-16T04:20:27.000000,1161768321448910848_1178961029678673920
user_Hayley,video_1176468460994273280,alycia adams,2015-02-15T05:34:24.000000,1176468460994273280_1178617250362920960
user_Hayley,video_1180727889881411584,madison why u do this to me,2015-02-24T05:26:36.000000,1180727889881411584_1181876778051440640
user_QUEEN  ♑,video_1056767045251080192,TWAN D HUSSLA© 😂😂 the accent is so cute. But Its Funny to,2014-03-15T23:48:39.000000,1056767045251080192_1056767919452733440
user_Kosi_1,video_1149178946789986304,God is an awesome God he lives nd he died for u onli if u wud jx bliv nd den all ur dreams will come thru,2014-12-21T17:42:34.000000,1149178946789986304_1158506781652434944
user_THEREALMEEZY,video_1110995018279436288,I can try to do that but i might get it on the 5th time,2014-09-03T13:29:51.000000,1110995018279436288_1118942903616540672
user_stvnk5_,video_1169489874899066880,Belaescobar,2015-03-02T05:37:01.000000,1169489874899066880_1184053729545334784
user_Taylor Mignacca,video_1143223431605952512,"Savannah Lauren I was thinking that too, he's so sweet",2014-11-10T14:47:19.000000,1143223431605952512_1143604773094850560
user_Ashley Torres,video_1040547079480930304,Jayyjazmin,2014-04-08T10:12:01.000000,1040547079480930304_1065259715354894336
user_Ashley Torres,video_1165506062229676032,Jaclyn Martinez,2015-01-10T07:05:36.000000,1165506062229676032_1165594240555089920
user_marin !!,video_1109879618258792448,Makes me so mad...,2014-08-10T07:19:33.000000,1109879618258792448_1110152408992002048
user_marin !!,video_1142252770586521600,Why would you,2014-11-09T08:20:06.000000,1142252770586521600_1143144941304823808
user_Faithlulu,video_973454446254489600,Yassssss the music,2014-11-22T00:05:43.000000,973454446254489600_1147731567268298752
user_Big Daddy,video_1112117669618155520,I like Ur boredom please continue entertaining me w/ Ur boredom Dareal_aquarius #imaAlcoholic,2014-10-10T07:11:51.000000,1112117669618155520_1132256130748268544
user_Big Daddy,video_1133303721170997248,Let's see those juicy titties turn it up all the way Brittney Honey,2014-10-13T04:45:41.000000,1133303721170997248_1133306509162385408
user_Dutchman_4_Life,video_1152440031538262016,I'd be killin tht motherfucker! its my gun and there for a reason self defense,2014-12-15T02:25:25.000000,1152440031538262016_1156101646234025984
user_Mitchell Myers,video_1075288563576344576,Ryan Lockrey,2014-05-06T02:49:07.000000,1075288563576344576_1075295114810880000
user_APRIL MARRY ME.. JK,video_1117609109555183616,Imma hurt you uglyist_girl_alive,2014-10-28T17:41:31.000000,1117609109555183616_1138937571943317504
user_kyliaahrenee,video_1058889058803146752,"We all have to make a vine together so ppl can hate some more Nick Fiorentino, Danny-Boy",2014-03-21T22:45:03.000000,1058889058803146752_1058926241853415424
user_bailey k,video_974527514401964032,Ur ugly as a nigger,2015-02-15T19:54:16.000000,974527514401964032_1178833643955965952
user_poppy �,video_1079563325219762176,Mariel Steele u sound like a mad bitch too 😂😂 u can't get mad cause stupid ass can't spell,2014-05-31T18:23:35.000000,1079563325219762176_1084589976131403776
user_BrandySwaqqerCx,video_1118818378325385216,iqht that_spanishgirl . hehe 😏,2014-09-03T18:38:29.000000,1118818378325385216_1119020575248019456
user_J-Ra,video_1149078962279211008,"That is the best complilation of ""Face"" I have ever seen. I've dealt with ""Face"" my whole life folks. Lmfao.",2014-11-25T21:04:30.000000,1149078962279211008_1149135515581308928
user_Emily McCarty,video_1033551391932710912,#darbiecooper,2014-01-12T01:54:38.000000,1033551391932710912_1033969188932673536
user_CallMeQuis,video_1066169079599104000,Donae Hubbard carl going crazy on these niggaa,2014-04-10T22:40:17.000000,1066169079599104000_1066172796637454336
user_CallMeQuis,video_1088930373125242880,😂😂😂😂😂,2014-06-12T18:07:48.000000,1088930373125242880_1088934659410550784
user_lightbright❄,video_1095446517768163328,Jarrett Hardy  😭😂😂😂😂,2014-07-03T06:38:28.000000,1095446517768163328_1096371327822331904
user_Natalie Lavelle,video_1107535888336232448,That you made the desicion to become a girl devoted to god ☺️,2014-08-14T04:21:43.000000,1107535888336232448_1111557203678134272
user_Chase Weeks,video_1098157924557172736,Please follow me💎,2014-07-08T05:00:55.000000,1098157924557172736_1098158719906279424
user_Chase Weeks,video_1176770072732479488,Fag,2015-02-10T05:28:47.000000,1176770072732479488_1176803899697770496
user_Michael Conor Johnson,video_1157191751178588160,I have given kids foul balls all the time,2014-12-18T03:28:33.000000,1157191751178588160_1157204695300087808
user_The DOG,video_1027437650183081984,Ass,2014-01-10T01:19:42.000000,1027437650183081984_1033235619645886464
user_kolleenbee,video_1050956336680345600,"Informed opinions on rape, consent, and victim blaming; I'm hoping that with age they will change. Not all hope is lost.",2014-02-28T14:11:31.000000,1050956336680345600_1051186859780509696
